# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
1.19999040008e-06 	k                 	1.4999879966e-02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.4999995582e-02	(-3.8125000000e+00 1.4710107049e+01 2.0000000000e-01)	12
0.25782217509     	k                 	5.4826973368e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0309157555e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.25782217509     	epsilon           	1.2400096163e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1004182457e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.257836419543    	k                 	5.5392344233e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0303054725e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.257836419543    	epsilon           	1.2421424533e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1028007497e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.257850663996    	k                 	5.5950158532e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0296830538e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.257850663996    	epsilon           	1.2442819519e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1050557339e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.257864913264    	k                 	5.6500078767e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0290496054e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.257864913264    	epsilon           	1.2464290252e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1071580815e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.257879162533    	k                 	5.7041083633e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0284067228e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.257879162533    	epsilon           	1.2485832356e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1091102708e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.257893416623    	k                 	5.7572332572e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0277555031e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.257893416623    	epsilon           	1.2507454645e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1109396464e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.257907670714    	k                 	5.8092537663e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0270972983e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.257907670714    	epsilon           	1.2529152299e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1126829493e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.257921929633    	k                 	5.8600766786e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0264327108e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.257921929633    	epsilon           	1.2550933086e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1143809323e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.257936188552    	k                 	5.9095809864e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0257624227e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.257936188552    	epsilon           	1.2572788732e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1160662734e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.257950452306    	k                 	5.9576924036e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0250862480e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.257950452306    	epsilon           	1.2594726610e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1177648729e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.257964716061    	k                 	6.0043205369e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0244040640e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.257964716061    	epsilon           	1.2616740363e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1194907112e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.257978979815    	k                 	6.0494117937e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0237151543e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.257978979815    	epsilon           	1.2638830215e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1212507802e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.257993248413    	k                 	6.0929481271e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0230182065e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.257993248413    	epsilon           	1.2661003649e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1230467042e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.25800751701     	k                 	1.0000000000e-15	(4.7096430601e+00 1.1777673912e+00 2.7266107091e+00)	5	3.0223120953e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.25800751701     	epsilon           	1.2683253748e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1248734770e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258021790458    	k                 	6.1752947293e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0215950151e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258021790458    	epsilon           	1.2705587269e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1267256259e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258036063906    	k                 	6.2141355195e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0208655540e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258036063906    	epsilon           	1.2727997034e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1285939955e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.25805034221     	k                 	6.2514743210e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0201218131e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.25805034221     	epsilon           	1.2750489754e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1304741939e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258064620514    	k                 	6.2873442336e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0193625129e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258064620514    	epsilon           	1.2773058194e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1323536674e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258078903682    	k                 	6.3218083131e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0185860565e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258078903682    	epsilon           	1.2795709163e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1342191300e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258093186849    	k                 	6.3549066370e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0177916451e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258093186849    	epsilon           	1.2818435433e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1360508952e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258107474886    	k                 	6.3866996430e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0169782605e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258107474886    	epsilon           	1.2841243924e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1378318021e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258121767798    	k                 	6.4172301303e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0161454867e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258121767798    	epsilon           	1.2864134877e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1395478261e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.25813606559     	k                 	6.4465328685e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0152932550e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.25813606559     	epsilon           	1.2887108189e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1411933663e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258150368267    	k                 	6.4746332366e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0144218243e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258150368267    	epsilon           	1.2910163731e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1427732513e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258164675833    	k                 	6.5015470591e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0135317397e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258164675833    	epsilon           	1.2933301351e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1443020944e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258178988294    	k                 	6.5272812259e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0126237755e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258178988294    	epsilon           	1.2956520804e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1458017806e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258193305655    	k                 	6.5518346528e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0116988673e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258193305655    	epsilon           	1.2979821789e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1472972428e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258207627921    	k                 	6.5751990496e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0107580422e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258207627921    	epsilon           	1.3003203891e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1488127835e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.25822196001     	k                 	6.5973664964e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0098020114e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.25822196001     	epsilon           	1.3026674300e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1503683980e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258236297018    	k                 	6.6183056343e-04	(4.6299985678e+00 1.3753816796e+00 8.2409311486e-01)	5	3.0088321057e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258236297018    	epsilon           	1.3050225043e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1519742628e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258250638949    	k                 	1.0000000000e-15	(4.7094024100e+00 1.1759693695e+00 3.7211074991e-01)	5	3.0078492615e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258250638949    	epsilon           	1.3073854965e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1536333183e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258264985808    	k                 	6.4326171712e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	3.0068544065e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258264985808    	epsilon           	1.3097065286e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1552667981e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258279332668    	k                 	6.0620396864e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	3.0058485639e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258279332668    	epsilon           	1.3120840975e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1570068168e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258293679527    	k                 	5.6932596656e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	3.0048323342e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258293679527    	epsilon           	1.3144684167e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1587635746e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258308026387    	k                 	5.3261520768e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	3.0038062002e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258308026387    	epsilon           	1.3168593315e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1605166319e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258322373246    	k                 	4.9605423300e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	3.0027705247e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258322373246    	epsilon           	1.3192566658e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1622450469e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258336720106    	k                 	4.5962171961e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	3.0017255619e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258336720106    	epsilon           	1.3216602236e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1639296732e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258351062027    	k                 	4.2330615241e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	3.0006718484e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258351062027    	epsilon           	9.1282688671e-04	(4.6296185875e+00 1.3227054092e+00 1.6758990495e+00)	5	1.1655541883e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258365403947    	k                 	1.0000000000e-15	(4.8081494410e+00 1.1792107855e+00 2.6989400801e+00)	5	2.9996168180e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258365403947    	epsilon           	5.0740694791e-04	(4.6296185875e+00 1.3227054092e+00 1.6758990495e+00)	5	1.1671097564e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258379745868    	k                 	3.5088592919e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	2.9985686214e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258379745868    	epsilon           	4.2243390416e-04	(4.6296185875e+00 1.3227054092e+00 1.6758990495e+00)	5	1.1685920022e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258394087789    	k                 	3.1473047103e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	2.9975280533e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258394087789    	epsilon           	5.3763222744e-04	(4.6296185875e+00 1.3227054092e+00 1.6758990495e+00)	5	1.1700027543e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.25840842971     	k                 	2.7857981969e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	2.9964938997e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.25840842971     	epsilon           	7.4037643499e-04	(4.6296185875e+00 1.3227054092e+00 1.6758990495e+00)	5	1.1713493569e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258422771631    	k                 	2.4241321687e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	2.9954648700e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258422771631    	epsilon           	9.8499655108e-04	(4.6296185875e+00 1.3227054092e+00 1.6758990495e+00)	5	1.1726432628e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258437113551    	k                 	2.0621309714e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	2.9944402696e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258437113551    	epsilon           	1.2569076364e-03	(4.6296185875e+00 1.3227054092e+00 1.6758990495e+00)	5	1.1738984913e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258451455472    	k                 	1.6996564112e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	2.9934201547e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258451455472    	epsilon           	1.3410766620e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1751297784e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258465797393    	k                 	1.3366115597e-04	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	2.9924052338e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258465797393    	epsilon           	1.3435237893e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1763508022e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258480139314    	k                 	9.7294341528e-05	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	2.9913966524e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258480139314    	epsilon           	1.3459743737e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1775728431e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258494481234    	k                 	6.0865243598e-05	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	2.9903957258e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258494481234    	epsilon           	1.3484281201e-03	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.1788039482e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258508823155    	k                 	2.4384576803e-05	(4.6299974899e+00 1.3753751602e+00 9.2409680851e-01)	5	2.9894036686e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258508823155    	epsilon           	1.3483780139e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1800486424e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258523165076    	k                 	2.2644371453e-04	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9884213549e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258523165076    	epsilon           	1.3284842719e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1813083431e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258537506997    	k                 	2.0843864105e-04	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9874491127e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258537506997    	epsilon           	1.3089897419e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1825827355e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.25855185388     	k                 	1.8939729658e-04	(3.6357858242e+00 9.5091773284e-01 2.7568338901e+00)	5	2.9864862617e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.25855185388     	epsilon           	1.2898838666e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1838694734e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258566200764    	k                 	1.4810312907e-04	(3.6357858242e+00 9.5091773284e-01 2.7568338901e+00)	5	2.9855321136e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258566200764    	epsilon           	1.2711627178e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1851619594e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258580547647    	k                 	1.0714802879e-04	(3.6357858242e+00 9.5091773284e-01 2.7568338901e+00)	5	2.9845850129e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258580547647    	epsilon           	1.2528114171e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1864531599e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258594899502    	k                 	6.6542595589e-05	(3.6357858242e+00 9.5091773284e-01 2.7568338901e+00)	5	2.9836424211e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258594899502    	epsilon           	1.2348024591e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1877355757e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258609251356    	k                 	2.6333882916e-05	(3.6357858242e+00 9.5091773284e-01 2.7568338901e+00)	5	2.9827020703e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258609251356    	epsilon           	1.2171148238e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1889992221e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258623608189    	k                 	1.5249315439e-04	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9817608255e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258623608189    	epsilon           	1.1997130548e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1902366151e+06	(9.4849370667e+00 1.2698958439e+00 7.2499723115e-01)	8
0.258637965022    	k                 	1.4224026028e-04	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9808162038e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258637965022    	epsilon           	1.1825690222e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1918304722e+06	(9.4849450319e+00 1.2699063058e+00 6.7499884657e-01)	8
0.258652321854    	k                 	1.3160895167e-04	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9798655715e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258652321854    	epsilon           	1.1656501805e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1938229211e+06	(9.4849450319e+00 1.2699063058e+00 6.7499884657e-01)	8
0.258666683674    	k                 	1.2069874571e-04	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9789061059e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258666683674    	epsilon           	1.1485764893e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1959021174e+06	(9.4849450319e+00 1.2699063058e+00 6.7499884657e-01)	8
0.258681050485    	k                 	1.0959952416e-04	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9779359415e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258681050485    	epsilon           	1.1320176916e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1979287145e+06	(9.4849450319e+00 1.2699063058e+00 6.7499884657e-01)	8
0.258695417296    	k                 	9.8395917314e-05	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9769539804e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258695417296    	epsilon           	1.1156134805e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.1999586994e+06	(9.4849450319e+00 1.2699063058e+00 6.7499884657e-01)	8
0.258709789107    	k                 	8.7149626261e-05	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9759589018e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258709789107    	epsilon           	1.0993525254e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.2019861148e+06	(9.4849450319e+00 1.2699063058e+00 6.7499884657e-01)	8
0.258724160917    	k                 	7.5834710579e-05	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9749505252e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258724160917    	epsilon           	1.0832432635e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.2040054419e+06	(9.4849450319e+00 1.2699063058e+00 6.7499884657e-01)	8
0.258738537733    	k                 	6.4568086029e-05	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9739283361e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258738537733    	epsilon           	1.0672916377e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.2060163712e+06	(9.4849450319e+00 1.2699063058e+00 6.7499884657e-01)	8
0.258752914549    	k                 	5.3410036432e-05	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9728928101e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258752914549    	epsilon           	1.0515189706e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.2080195403e+06	(9.4849450319e+00 1.2699063058e+00 6.7499884657e-01)	8
0.258767296378    	k                 	4.2406620748e-05	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9718438589e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258767296378    	epsilon           	1.0359397887e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.2100202490e+06	(9.4849450319e+00 1.2699063058e+00 6.7499884657e-01)	8
0.258781683225    	k                 	3.1591512598e-05	(4.6300006532e+00 1.3753761034e+00 9.7591349252e-01)	5	2.9707817907e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
0.258781683225    	epsilon           	1.0205752767e-03	(4.5544185512e+00 3.5000031795e-01 5.0046914064e-02)	5	1.2120230988e+06	(9.4849450319e+00 1.2699063058e+00 6.7499884657e-01)	8
0.258796070072    	k                 	1.0000000000e-15	(9.4514654839e+00 3.2408232402e-01 3.0000001192e-01)	8	2.9697072553e+03	(8.9314135898e+00 6.4914247304e-01 5.3894418293e-01)	8
